timestamp,rule_id,alert_message,classification,priority,protocol,source_ip,source_port,destination_ip,destination_port
07/18-13:51:57.637320,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,36921,239.255.255.250,1900
07/18-13:51:59.110669,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39197,239.255.255.250,1900
07/18-13:51:59.986064,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60609,239.255.255.250,1900
07/18-13:52:01.999689,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44263,239.255.255.250,1900
07/18-13:52:16.117705,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42933,239.255.255.250,1900
07/18-13:52:18.125558,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41569,239.255.255.250,1900
07/18-13:52:19.018094,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60328,239.255.255.250,1900
07/18-13:52:20.132908,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,55366,239.255.255.250,1900
07/18-13:52:21.022425,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38028,239.255.255.250,1900
07/18-13:52:23.036906,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53680,239.255.255.250,1900
07/18-13:52:24.135171,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57201,239.255.255.250,1900
07/18-13:52:24.135856,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57207,239.255.255.250,1900
07/18-13:52:25.141336,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57207,239.255.255.250,1900
07/18-13:52:25.141395,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57201,239.255.255.250,1900
07/18-13:52:26.149543,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57207,239.255.255.250,1900
07/18-13:52:26.150403,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57201,239.255.255.250,1900
07/18-13:52:27.162358,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57201,239.255.255.250,1900
07/18-13:52:27.162938,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,57207,239.255.255.250,1900
07/18-13:52:37.140801,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50007,239.255.255.250,1900
07/18-13:52:38.703723,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/18-13:52:39.145195,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60154,239.255.255.250,1900
07/18-13:52:40.050969,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44911,239.255.255.250,1900
07/18-13:52:41.151929,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35464,239.255.255.250,1900
07/18-13:52:42.063634,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42960,239.255.255.250,1900
07/18-13:52:43.407399,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:52:43.526211,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,49256,239.255.255.250,1900
07/18-13:52:43.538908,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,49262,239.255.255.250,1900
07/18-13:52:43.666856,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:52:43.926754,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:52:44.152175,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,37919,239.255.255.250,1900
07/18-13:52:44.186378,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:52:44.536509,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,49256,239.255.255.250,1900
07/18-13:52:44.551903,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,49262,239.255.255.250,1900
07/18-13:52:45.537708,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,49256,239.255.255.250,1900
07/18-13:52:45.553223,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,49262,239.255.255.250,1900
07/18-13:52:46.550158,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,49256,239.255.255.250,1900
07/18-13:52:46.562989,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,49262,239.255.255.250,1900
07/18-13:52:58.158121,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58319,239.255.255.250,1900
07/18-13:53:00.165690,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,52619,239.255.255.250,1900
07/18-13:53:01.252889,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50660,239.255.255.250,1900
07/18-13:53:02.202448,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59812,239.255.255.250,1900
07/18-13:53:03.269704,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40353,239.255.255.250,1900
07/18-13:53:05.299194,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51588,239.255.255.250,1900
07/18-13:53:12.610574,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:53:12.611393,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:53:12.611393,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:53:19.176860,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58987,239.255.255.250,1900
07/18-13:53:21.182664,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42149,239.255.255.250,1900
07/18-13:53:22.322242,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50641,239.255.255.250,1900
07/18-13:53:24.337726,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47723,239.255.255.250,1900
07/18-13:53:26.395877,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,54856,239.255.255.250,1900
07/18-13:53:40.192784,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58042,239.255.255.250,1900
07/18-13:53:42.202412,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,52322,239.255.255.250,1900
07/18-13:53:43.455154,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47966,239.255.255.250,1900
07/18-13:53:44.207826,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40747,239.255.255.250,1900
07/18-13:53:44.466716,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:53:44.735980,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:53:45.006265,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:53:45.279438,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:53:45.425215,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44075,239.255.255.250,1900
07/18-13:53:47.438176,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59316,239.255.255.250,1900
07/18-13:54:01.215042,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,54294,239.255.255.250,1900
07/18-13:54:03.221531,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50637,239.255.255.250,1900
07/18-13:54:04.452813,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40923,239.255.255.250,1900
07/18-13:54:05.229224,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59583,239.255.255.250,1900
07/18-13:54:06.545144,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35182,239.255.255.250,1900
07/18-13:54:08.469215,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50920,239.255.255.250,1900
07/18-13:54:12.667305,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:54:12.668662,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:54:12.668662,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:54:22.235083,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,36217,239.255.255.250,1900
07/18-13:54:24.239711,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,33226,239.255.255.250,1900
07/18-13:54:25.704288,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,36995,239.255.255.250,1900
07/18-13:54:26.247085,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,55456,239.255.255.250,1900
07/18-13:54:27.717358,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59393,239.255.255.250,1900
07/18-13:54:29.730959,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58823,239.255.255.250,1900
07/18-13:54:43.261351,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40511,239.255.255.250,1900
07/18-13:54:43.562175,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,63354,239.255.255.250,1900
07/18-13:54:43.571847,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,63360,239.255.255.250,1900
07/18-13:54:44.567581,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,63354,239.255.255.250,1900
07/18-13:54:44.583478,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,63360,239.255.255.250,1900
07/18-13:54:45.258171,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,32845,239.255.255.250,1900
07/18-13:54:45.565389,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:54:45.577146,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,63354,239.255.255.250,1900
07/18-13:54:45.593157,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,63360,239.255.255.250,1900
07/18-13:54:45.825309,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:54:46.085184,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:54:46.344643,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:54:46.580131,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,63354,239.255.255.250,1900
07/18-13:54:46.595059,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,63360,239.255.255.250,1900
07/18-13:54:46.746372,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40086,239.255.255.250,1900
07/18-13:54:47.260827,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59787,239.255.255.250,1900
07/18-13:54:48.761606,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47064,239.255.255.250,1900
07/18-13:54:50.825246,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,46609,239.255.255.250,1900
07/18-13:55:04.270471,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39407,239.255.255.250,1900
07/18-13:55:06.278816,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,37205,239.255.255.250,1900
07/18-13:55:07.796230,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38929,239.255.255.250,1900
07/18-13:55:08.295752,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49159,239.255.255.250,1900
07/18-13:55:09.813035,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57350,239.255.255.250,1900
07/18-13:55:11.828348,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50494,239.255.255.250,1900
07/18-13:55:12.726082,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:55:12.727997,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:55:12.727997,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:55:25.329508,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,48837,239.255.255.250,1900
07/18-13:55:27.301008,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,55409,239.255.255.250,1900
07/18-13:55:28.845558,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59906,239.255.255.250,1900
07/18-13:55:29.308210,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39183,239.255.255.250,1900
07/18-13:55:30.852560,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53568,239.255.255.250,1900
07/18-13:55:32.860491,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40229,239.255.255.250,1900
07/18-13:55:46.316055,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,37338,239.255.255.250,1900
07/18-13:55:46.631693,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:55:46.884107,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:55:47.144066,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:55:47.403541,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-13:55:48.323896,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57630,239.255.255.250,1900
07/18-13:55:49.877362,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,37968,239.255.255.250,1900
07/18-13:55:50.330276,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38740,239.255.255.250,1900
07/18-13:55:51.891813,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,48146,239.255.255.250,1900
07/18-13:55:53.904201,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47663,239.255.255.250,1900
07/18-13:56:07.335857,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,54629,239.255.255.250,1900
07/18-13:56:09.341766,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53733,239.255.255.250,1900
07/18-13:56:10.994708,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56317,239.255.255.250,1900
07/18-13:56:11.349389,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53903,239.255.255.250,1900
07/18-13:56:12.779782,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:56:12.780876,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:56:12.780876,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.5,36616,239.255.255.250,1900
07/18-13:56:13.108843,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43536,239.255.255.250,1900
07/18-13:56:15.123980,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,37050,239.255.255.250,1900
07/18-13:56:28.355158,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49148,239.255.255.250,1900
07/18-13:56:30.362152,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44333,239.255.255.250,1900
